time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2),,
20.5736,10.0748,-1.0726,-0.0574608,,
20.5836,10.094,-1.0726,-0.0574608,,
20.5936,10.094,-1.0726,-0.0574608,,
20.6036,10.094,-1.05345,-0.0383072,,
20.6136,10.0748,-1.0726,-0.0383072,,
20.6236,10.094,-1.0726,-0.0383072,,
20.6336,10.094,-1.09176,-0.0191536,,
20.6437,10.094,-1.09176,-0.0766145,,
20.6537,10.094,-1.0726,-0.0191536,,
20.6637,10.094,-1.09176,-0.0191536,,
20.6737,10.094,-1.0726,-0.0191536,,
20.6837,10.094,-1.09176,-0.0191536,,
20.6937,10.0748,-1.05345,-0.0383072,,
20.7037,10.094,-1.09176,0.0191536,,
20.7137,10.0748,-1.0726,-0.0383072,,
20.7237,10.094,-1.0726,-0.0383072,,
20.7337,10.094,-1.09176,-0.0383072,,
20.7437,10.1131,-1.0726,-0.0383072,,
20.7537,10.094,-1.09176,0,,
20.7637,10.0748,-1.09176,-0.0383072,,
20.7737,10.0748,-1.0726,-0.0191536,,
20.7837,10.1131,-1.0726,-0.0383072,,
20.7938,10.094,-1.09176,-0.0383072,,
20.8038,10.094,-1.09176,0,,
20.8138,10.094,-1.09176,-0.0191536,,
20.8238,10.094,-1.09176,-0.0574608,,
20.8338,10.094,-1.11091,-0.0191536,,
20.8438,10.1131,-1.09176,-0.0191536,,
20.8538,10.0748,-1.11091,-0.0191536,,
20.8638,10.1131,-1.09176,-0.0574608,,
20.8738,10.0748,-1.09176,-0.0766145,,
20.8838,10.094,-1.09176,-0.0383072,,
20.8938,10.0748,-1.09176,-0.0574608,,
20.9038,10.0748,-1.13006,-0.0574608,,
20.9138,10.0748,-1.11091,-0.0766145,,
20.9238,10.094,-1.11091,-0.0766145,,
20.9338,10.094,-1.09176,-0.0766145,,
20.9439,10.094,-1.09176,-0.0574608,,
20.9539,10.1131,-1.11091,-0.0957681,,
20.9639,10.0748,-1.11091,-0.0574608,,
20.9739,10.0748,-1.11091,-0.0957681,,
20.9839,10.0748,-1.11091,-0.0574608,,
20.9939,10.1131,-1.11091,-0.114922,,
21.0039,10.094,-1.13006,-0.0957681,,
21.0139,10.094,-1.09176,-0.0957681,,
21.0239,10.0748,-1.11091,-0.0957681,,
21.0339,10.094,-1.11091,-0.114922,,
21.0439,10.094,-1.09176,-0.153229,,
21.0539,10.094,-1.13006,-0.0574608,,
21.0639,10.094,-1.09176,-0.134075,,
21.0739,10.094,-1.09176,-0.114922,,
21.0839,10.094,-1.13006,-0.134075,,
21.0939,10.0748,-1.11091,-0.134075,,
21.104,10.0748,-1.09176,-0.114922,,
21.114,10.094,-1.11091,-0.114922,,
21.124,10.094,-1.11091,-0.134075,,
21.134,10.094,-1.13006,-0.134075,,
21.144,10.0748,-1.13006,-0.114922,,
21.154,10.094,-1.11091,-0.153229,,
21.164,10.0748,-1.13006,-0.134075,,
21.174,10.0748,-1.11091,-0.134075,,
21.184,10.0748,-1.09176,-0.114922,,
21.194,10.094,-1.09176,-0.114922,,
21.204,10.094,-1.11091,-0.114922,,
21.214,10.0748,-1.11091,-0.134075,,
21.224,10.094,-1.09176,-0.0957681,,
21.234,10.0748,-1.11091,-0.114922,,
21.244,10.0748,-1.13006,-0.114922,,
21.2541,10.0748,-1.11091,-0.0957681,,
21.2641,10.0748,-1.11091,-0.114922,,
21.2741,10.094,-1.11091,-0.114922,,
21.2841,10.094,-1.11091,-0.114922,,
21.2941,10.094,-1.09176,-0.114922,,
21.3041,10.094,-1.11091,-0.134075,,
21.3141,10.0748,-1.11091,-0.0957681,,
21.3241,10.094,-1.11091,-0.114922,,
21.3341,10.0748,-1.13006,-0.0574608,,
21.3441,10.0748,-1.13006,-0.0766145,,
21.3541,10.094,-1.13006,-0.0766145,,
21.3641,10.1131,-1.11091,-0.0574608,,
21.3741,10.094,-1.11091,-0.0574608,,
21.3841,10.0748,-1.13006,-0.0766145,,
21.3941,10.094,-1.09176,-0.0574608,,
21.4042,10.0748,-1.11091,-0.0574608,,
21.4142,10.0748,-1.09176,-0.0766145,,
21.4242,10.094,-1.09176,-0.0574608,,
21.4342,10.0556,-1.13006,-0.0574608,,
21.4442,10.0748,-1.09176,-0.0383072,,
21.4542,10.0748,-1.13006,-0.0574608,,
21.4642,10.1131,-1.09176,-0.0191536,,
21.4742,10.094,-1.13006,-0.0574608,,
21.4842,10.0748,-1.13006,-0.0574608,,
21.4942,10.094,-1.11091,-0.0574608,,
21.5042,10.094,-1.11091,-0.0383072,,
21.5142,10.094,-1.09176,-0.0574608,,
21.5242,10.094,-1.11091,-0.0574608,,
21.5342,10.094,-1.09176,-0.0574608,,
21.5442,10.094,-1.09176,-0.0766145,,
21.5543,10.0748,-1.11091,-0.0383072,,
21.5643,10.094,-1.11091,-0.0574608,,
21.5743,10.0748,-1.11091,-0.0574608,,
21.5843,10.094,-1.09176,-0.0574608,,
21.5943,10.0748,-1.11091,-0.0574608,,
21.6043,10.0748,-1.09176,-0.0574608,,
21.6143,10.094,-1.11091,-0.0383072,,
21.6243,10.094,-1.11091,-0.0766145,,
21.6343,10.094,-1.11091,-0.0766145,,
21.6443,10.0748,-1.09176,-0.0766145,,
21.6543,10.094,-1.0726,-0.0957681,,
21.6643,10.094,-1.11091,-0.0766145,,
21.6743,10.094,-1.09176,-0.0766145,,
21.6843,10.0748,-1.11091,-0.0766145,,
21.6943,10.094,-1.11091,-0.0957681,,
21.7044,10.094,-1.09176,-0.0957681,,
21.7144,10.1131,-1.0726,-0.0957681,,
21.7244,10.1131,-1.09176,-0.0957681,,
21.7344,10.0748,-1.11091,-0.0957681,,
21.7444,10.094,-1.09176,-0.0957681,,
21.7544,10.0748,-1.09176,-0.114922,,
21.7644,10.1131,-1.09176,-0.134075,,
21.7744,10.094,-1.09176,-0.114922,,
21.7844,10.1131,-1.0726,-0.114922,,
21.7944,10.0748,-1.11091,-0.114922,,
21.8044,10.094,-1.0726,-0.114922,,
21.8144,10.094,-1.11091,-0.114922,,
21.8244,10.094,-1.05345,-0.134075,,
21.8344,10.094,-1.05345,-0.153229,,
21.8444,10.094,-1.0726,-0.153229,,
21.8545,10.094,-1.0726,-0.134075,,
21.8645,10.094,-1.0726,-0.153229,,
21.8745,10.094,-1.0726,-0.134075,,
21.8845,10.094,-1.0726,-0.134075,,
21.8945,10.1131,-1.0726,-0.153229,,
21.9045,10.0748,-1.0726,-0.153229,,
21.9145,10.094,-1.0726,-0.153229,,
21.9245,10.094,-1.0726,-0.153229,,
21.9345,10.094,-1.09176,-0.153229,,
21.9445,10.094,-1.0726,-0.134075,,
21.9545,10.094,-1.05345,-0.153229,,
21.9645,10.1131,-1.0726,-0.153229,,
21.9745,10.094,-1.0726,-0.153229,,
21.9845,10.094,-1.0726,-0.134075,,
21.9945,10.094,-1.09176,-0.134075,,
22.0046,10.0748,-1.0726,-0.153229,,
22.0146,10.094,-1.09176,-0.153229,,
22.0246,10.094,-1.0726,-0.134075,,
22.0346,10.1131,-1.0726,-0.172383,,
22.0446,10.094,-1.0726,-0.153229,,
22.0546,10.0748,-1.0726,-0.114922,,
22.0646,10.094,-1.05345,-0.134075,,
22.0746,10.094,-1.09176,-0.134075,,
22.0846,10.094,-1.0726,-0.134075,,
22.0946,10.0748,-1.0726,-0.114922,,
22.1046,10.1131,-1.0726,-0.134075,,
22.1146,10.094,-1.05345,-0.114922,,
22.1246,10.094,-1.0726,-0.114922,,
22.1346,10.094,-1.05345,-0.134075,,
22.1446,10.1131,-1.0726,-0.153229,,
22.1547,10.094,-1.0726,-0.134075,,
22.1647,10.0748,-1.0726,-0.0957681,,
22.1747,10.0748,-1.0726,-0.0766145,,
22.1847,10.094,-1.0726,-0.114922,,
22.1947,10.1131,-1.0726,-0.114922,,
22.2047,10.1131,-1.05345,-0.114922,,
22.2147,10.1131,-1.0343,-0.114922,,
22.2247,10.094,-1.09176,-0.0957681,,
22.2347,10.1131,-1.05345,-0.0957681,,
22.2447,10.1131,-1.0726,-0.0766145,,
22.2547,10.1131,-1.05345,-0.114922,,
22.2647,10.094,-1.0726,-0.0766145,,
22.2747,10.1131,-1.09176,-0.0766145,,
22.2847,10.0748,-1.05345,-0.0957681,,
22.2947,10.094,-1.0726,-0.114922,,
22.3048,10.094,-1.0726,-0.0957681,,
22.3148,10.094,-1.0726,-0.0957681,,
22.3248,10.0748,-1.0726,-0.0766145,,
22.3348,10.1131,-1.05345,-0.0957681,,
22.3448,10.094,-1.09176,-0.0766145,,
22.3548,10.1131,-1.05345,-0.114922,,
22.3648,10.0748,-1.0726,-0.0957681,,
22.3748,10.094,-1.0726,-0.0574608,,
22.3848,10.0748,-1.0726,-0.0957681,,
22.3948,10.0748,-1.0726,-0.114922,,
22.4048,10.094,-1.0726,-0.0383072,,
22.4148,10.094,-1.0726,-0.0957681,,
22.4248,10.0748,-1.09176,-0.114922,,
22.4348,10.0748,-1.09176,-0.0957681,,
22.4448,10.0748,-1.05345,-0.114922,,
22.4548,10.094,-1.0726,-0.134075,,
22.4649,10.094,-1.09176,-0.0957681,,
22.4749,10.094,-1.0726,-0.114922,,
22.4849,10.094,-1.09176,-0.114922,,
22.4949,10.094,-1.05345,-0.134075,,
22.5049,10.094,-1.09176,-0.153229,,
22.5149,10.094,-1.09176,-0.114922,,
22.5249,10.094,-1.09176,-0.153229,,
22.5349,10.0748,-1.09176,-0.134075,,
22.5449,10.1131,-1.09176,-0.153229,,
22.5549,10.1131,-1.09176,-0.153229,,
22.5649,10.094,-1.11091,-0.172383,,
22.5749,10.0748,-1.09176,-0.153229,,
22.5849,10.094,-1.0726,-0.134075,,
22.5949,10.0748,-1.09176,-0.153229,,
22.6049,10.0748,-1.0726,-0.153229,,
22.615,10.0748,-1.09176,-0.153229,,
22.625,10.094,-1.09176,-0.172383,,
22.635,10.1131,-1.0726,-0.153229,,
22.645,10.0748,-1.09176,-0.172383,,
22.655,10.0748,-1.0726,-0.191536,,
22.665,10.0748,-1.0726,-0.134075,,
22.675,10.0748,-1.09176,-0.191536,,
22.685,10.094,-1.11091,-0.153229,,
22.695,10.094,-1.11091,-0.172383,,
22.705,10.0748,-1.11091,-0.172383,,
22.715,10.0748,-1.11091,-0.191536,,
22.725,10.0748,-1.11091,-0.172383,,
22.735,10.094,-1.11091,-0.153229,,
22.745,10.0748,-1.09176,-0.172383,,
22.755,10.094,-1.13006,-0.191536,,
22.7651,10.0748,-1.11091,-0.172383,,
22.7751,10.0748,-1.11091,-0.153229,,
22.7851,10.0748,-1.11091,-0.153229,,
22.7951,10.0748,-1.14922,-0.172383,,
22.8051,10.094,-1.11091,-0.191536,,
22.8151,10.0748,-1.0726,-0.114922,,
22.8251,10.0748,-1.0726,-0.172383,,
22.8351,10.094,-1.11091,-0.172383,,
22.8451,10.094,-1.11091,-0.153229,,
22.8551,10.094,-1.0726,-0.134075,,
22.8651,10.094,-1.09176,-0.153229,,
22.8751,10.0748,-1.09176,-0.153229,,
22.8851,10.094,-1.11091,-0.114922,,
22.8951,10.094,-1.09176,-0.114922,,
22.9051,10.0748,-1.09176,-0.134075,,
22.9152,10.0748,-1.11091,-0.134075,,
22.9252,10.094,-1.09176,-0.114922,,
22.9352,10.094,-1.11091,-0.134075,,
22.9452,10.094,-1.11091,-0.134075,,
22.9552,10.094,-1.11091,-0.134075,,
22.9652,10.0748,-1.09176,-0.0957681,,
22.9752,10.094,-1.11091,-0.0766145,,
22.9852,10.094,-1.09176,-0.0957681,,
22.9952,10.094,-1.09176,-0.114922,,
23.0052,10.0748,-1.09176,-0.114922,,
23.0152,10.094,-1.11091,-0.0766145,,
23.0252,10.0748,-1.14922,-0.0957681,,
23.0352,10.0748,-1.11091,-0.114922,,
23.0452,10.0748,-1.13006,-0.0957681,,
23.0552,10.094,-1.13006,-0.0957681,,
23.0653,10.0748,-1.11091,-0.0574608,,
23.0753,10.0748,-1.11091,-0.0957681,,
23.0853,10.094,-1.11091,-0.0957681,,
23.0953,10.094,-1.13006,-0.0766145,,
23.1053,10.0556,-1.11091,-0.0957681,,
23.1153,10.094,-1.13006,-0.0957681,,
23.1253,10.0748,-1.11091,-0.0957681,,
23.1353,10.0748,-1.09176,-0.114922,,
23.1453,10.094,-1.09176,-0.0957681,,
23.1553,10.0748,-1.11091,-0.114922,,
23.1653,10.0748,-1.11091,-0.0766145,,
23.1753,10.0748,-1.11091,-0.0957681,,
23.1853,10.094,-1.11091,-0.0957681,,
23.1953,10.094,-1.11091,-0.0957681,,
23.2053,10.0748,-1.09176,-0.0957681,,
23.2154,10.094,-1.11091,-0.0957681,,
23.2254,10.094,-1.13006,-0.0957681,,
23.2354,10.0748,-1.11091,-0.0766145,,
23.2454,10.0748,-1.13006,-0.114922,,
23.2554,10.094,-1.13006,-0.0957681,,
23.2654,10.094,-1.09176,-0.0957681,,
23.2754,10.094,-1.13006,-0.0766145,,
23.2854,10.0748,-1.09176,-0.134075,,
23.2954,10.0748,-1.11091,-0.0957681,,
23.3054,10.094,-1.11091,-0.114922,,
23.3154,10.0748,-1.13006,-0.0766145,,
23.3254,10.094,-1.09176,-0.0957681,,
23.3354,10.1131,-1.11091,-0.134075,,
23.3454,10.094,-1.11091,-0.0957681,,
23.3554,10.094,-1.11091,-0.134075,,
23.3655,10.094,-1.0726,-0.114922,,
23.3755,10.094,-1.09176,-0.134075,,
23.3855,10.0748,-1.13006,-0.114922,,
23.3955,10.1131,-1.11091,-0.114922,,
23.4055,10.094,-1.09176,-0.153229,,
23.4155,10.094,-1.11091,-0.114922,,
23.4255,10.094,-1.11091,-0.153229,,
23.4355,10.094,-1.11091,-0.153229,,
23.4455,10.094,-1.11091,-0.134075,,
23.4555,10.094,-1.0726,-0.153229,,
23.4655,10.094,-1.11091,-0.153229,,
23.4755,10.094,-1.05345,-0.134075,,
23.4855,10.0748,-1.11091,-0.114922,,
23.4955,10.0748,-1.0726,-0.134075,,
23.5055,10.0748,-1.11091,-0.153229,,
23.5156,10.094,-1.09176,-0.153229,,
23.5256,10.094,-1.09176,-0.134075,,
23.5356,10.0748,-1.11091,-0.134075,,
23.5456,10.094,-1.0726,-0.134075,,
23.5556,10.0748,-1.0726,-0.153229,,
23.5656,10.094,-1.09176,-0.153229,,
23.5756,10.094,-1.11091,-0.134075,,
23.5856,10.094,-1.0726,-0.172383,,
23.5956,10.094,-1.09176,-0.134075,,
23.6056,10.0748,-1.09176,-0.134075,,
23.6156,10.094,-1.09176,-0.134075,,
23.6256,10.0556,-1.0726,-0.134075,,
23.6356,10.0748,-1.09176,-0.114922,,
23.6456,10.1131,-1.09176,-0.134075,,
23.6556,10.094,-1.0726,-0.0766145,,
23.6657,10.1131,-1.0726,-0.114922,,
23.6757,10.1131,-1.05345,-0.0957681,,
23.6857,10.0748,-1.05345,-0.0957681,,
23.6957,10.094,-1.0726,-0.0957681,,
23.7057,10.1131,-1.05345,-0.0957681,,
23.7157,10.094,-1.0726,-0.0766145,,
23.7257,10.0748,-1.09176,-0.0957681,,
23.7357,10.094,-1.0726,-0.0766145,,
23.7457,10.094,-1.11091,-0.114922,,
23.7557,10.0748,-1.09176,-0.0766145,,
23.7657,10.0748,-1.0726,-0.0574608,,
23.7757,10.094,-1.09176,-0.0766145,,
23.7857,10.0748,-1.05345,-0.0574608,,
23.7957,10.094,-1.0726,-0.0766145,,
23.8057,10.0748,-1.0726,-0.0574608,,
23.8157,10.094,-1.09176,-0.0766145,,
23.8258,10.0748,-1.09176,-0.0766145,,
23.8358,10.1131,-1.05345,-0.0574608,,
23.8458,10.1131,-1.0726,-0.0191536,,
23.8558,10.094,-1.0726,-0.0191536,,
23.8658,10.094,-1.0726,-0.0574608,,
23.8758,10.094,-1.05345,-0.0383072,,
23.8858,10.094,-1.05345,-0.0383072,,
23.8958,10.094,-1.09176,-0.0574608,,
23.9058,10.0748,-1.09176,-0.0574608,,
23.9158,10.0748,-1.05345,-0.0383072,,
23.9258,10.0748,-1.0726,-0.0383072,,
23.9358,10.0748,-1.0726,-0.0383072,,
23.9458,10.0748,-1.05345,-0.0574608,,
23.9558,10.094,-1.05345,-0.0574608,,
23.9658,10.094,-1.05345,-0.0383072,,
23.9759,10.0748,-1.0726,-0.0574608,,
23.9859,10.094,-1.05345,-0.0574608,,
23.9959,10.0748,-1.05345,-0.0574608,,
24.0059,10.094,-1.09176,-0.0766145,,
24.0159,10.094,-1.05345,-0.0957681,,
24.0259,10.0748,-1.05345,-0.0383072,,
24.0359,10.094,-1.05345,-0.0766145,,
24.0459,10.0748,-1.09176,-0.0957681,,
24.0559,10.0748,-1.0726,-0.0574608,,
24.0659,10.094,-1.0726,-0.0766145,,
24.0759,10.094,-1.0726,-0.0766145,,
24.0859,10.1131,-1.05345,-0.0574608,,
24.0959,10.094,-1.05345,-0.0957681,,
24.1059,10.0748,-1.09176,-0.0766145,,
24.1159,10.094,-1.0726,-0.0957681,,
24.126,10.094,-1.0726,-0.0957681,,
24.136,10.094,-1.05345,-0.0957681,,
24.146,10.094,-1.0726,-0.114922,,
24.156,10.094,-1.0726,-0.0957681,,
24.166,10.094,-1.0726,-0.0957681,,
24.176,10.1131,-1.0726,-0.0957681,,
24.186,10.0748,-1.0726,-0.0957681,,
24.196,10.1131,-1.09176,-0.0957681,,
24.206,10.094,-1.05345,-0.0957681,,
24.216,10.094,-1.09176,-0.0957681,,
24.226,10.1131,-1.0726,-0.134075,,
24.236,10.094,-1.05345,-0.114922,,
24.246,10.0748,-1.0726,-0.134075,,
24.256,10.0748,-1.0726,-0.114922,,
24.266,10.0748,-1.09176,-0.114922,,
24.2761,10.094,-1.09176,-0.0766145,,
24.2861,10.0748,-1.09176,-0.0957681,,
24.2961,10.094,-1.0726,-0.0766145,,
24.3061,10.0748,-1.11091,-0.114922,,
24.3161,10.094,-1.09176,-0.134075,,
24.3261,10.094,-1.09176,-0.0957681,,
24.3361,10.094,-1.09176,-0.0766145,,
24.3461,10.0748,-1.09176,-0.0957681,,
24.3561,10.0556,-1.0726,-0.114922,,
24.3661,10.094,-1.09176,-0.0957681,,
24.3761,10.1131,-1.11091,-0.0766145,,
24.3861,10.094,-1.11091,-0.0957681,,
24.3961,10.094,-1.0726,-0.0957681,,
24.4061,10.094,-1.11091,-0.0957681,,
24.4161,10.0748,-1.09176,-0.0957681,,
24.4262,10.094,-1.09176,-0.0766145,,
24.4362,10.0748,-1.09176,-0.0766145,,
24.4462,10.094,-1.09176,-0.0957681,,
24.4562,10.0748,-1.13006,-0.0766145,,
24.4662,10.0748,-1.11091,-0.0574608,,
24.4762,10.094,-1.11091,-0.0574608,,
24.4862,10.1131,-1.09176,-0.0574608,,
24.4962,10.094,-1.09176,-0.0574608,,
24.5062,10.094,-1.09176,-0.0574608,,
24.5162,10.094,-1.11091,-0.0574608,,
24.5262,10.094,-1.11091,-0.0766145,,
24.5362,10.1323,-1.11091,-0.0574608,,
24.5462,10.094,-1.09176,-0.0766145,,
24.5562,10.094,-1.09176,-0.0574608,,
24.5662,10.094,-1.09176,-0.0574608,,
24.5763,10.094,-1.09176,-0.0191536,,
24.5863,10.0748,-1.11091,-0.0574608,,
24.5963,10.094,-1.11091,-0.0383072,,
24.6063,10.094,-1.09176,-0.0191536,,
24.6163,10.0748,-1.09176,-0.0383072,,
24.6263,10.0748,-1.09176,-0.0383072,,
24.6363,10.0748,-1.09176,-0.0574608,,
24.6463,10.0748,-1.11091,-0.0574608,,
24.6563,10.0748,-1.11091,-0.0383072,,
24.6663,10.0748,-1.11091,-0.0383072,,
24.6763,10.094,-1.11091,-0.0383072,,
24.6863,10.094,-1.11091,-0.0574608,,
24.6963,10.0748,-1.09176,-0.0574608,,
24.7063,10.1131,-1.11091,-0.0574608,,
24.7163,10.0748,-1.14922,-0.0766145,,
24.7264,10.094,-1.11091,-0.0383072,,
24.7364,10.0748,-1.13006,-0.0383072,,
24.7464,10.094,-1.09176,-0.0383072,,
24.7564,10.094,-1.09176,-0.0574608,,
24.7664,10.094,-1.11091,-0.0383072,,
24.7764,10.094,-1.11091,-0.0574608,,
24.7864,10.0748,-1.11091,-0.0574608,,
24.7964,10.094,-1.11091,-0.0574608,,
24.8064,10.0748,-1.11091,-0.0574608,,
24.8164,10.0748,-1.13006,-0.0574608,,
24.8264,10.0748,-1.11091,-0.0957681,,
24.8364,10.1131,-1.13006,-0.0574608,,
24.8464,10.094,-1.11091,-0.0957681,,
24.8564,10.094,-1.11091,-0.0957681,,
24.8664,10.0748,-1.09176,-0.0766145,,
24.8765,10.0748,-1.11091,-0.114922,,
24.8865,10.0748,-1.11091,-0.114922,,
24.8965,10.0748,-1.09176,-0.0957681,,
24.9065,10.0748,-1.13006,-0.0957681,,
24.9165,10.0748,-1.11091,-0.0957681,,
24.9265,10.0748,-1.13006,-0.114922,,
24.9365,10.0748,-1.13006,-0.114922,,
24.9465,10.0748,-1.11091,-0.114922,,
24.9565,10.094,-1.11091,-0.114922,,
24.9665,10.094,-1.13006,-0.134075,,
24.9765,10.0748,-1.11091,-0.0957681,,
24.9865,10.0748,-1.11091,-0.114922,,
24.9965,10.0748,-1.13006,-0.114922,,
25.0065,10.094,-1.11091,-0.0957681,,
25.0165,10.094,-1.11091,-0.134075,,
25.0266,10.0748,-1.11091,-0.134075,,
25.0366,10.0748,-1.11091,-0.134075,,
25.0466,10.1131,-1.09176,-0.134075,,
25.0566,10.0748,-1.11091,-0.153229,,
25.0666,10.094,-1.11091,-0.134075,,
25.0766,10.094,-1.11091,-0.114922,,
25.0866,10.0748,-1.09176,-0.134075,,
25.0966,10.0748,-1.11091,-0.114922,,
25.1066,10.0748,-1.09176,-0.114922,,
25.1166,10.094,-1.11091,-0.114922,,
25.1266,10.0748,-1.11091,-0.0957681,,
25.1366,10.0748,-1.11091,-0.0957681,,
25.1466,10.0748,-1.11091,-0.134075,,
25.1566,10.0748,-1.09176,-0.134075,,
25.1666,10.0748,-1.09176,-0.114922,,
25.1766,10.094,-1.09176,-0.114922,,
25.1867,10.0748,-1.0726,-0.0957681,,
25.1967,10.094,-1.09176,-0.134075,,
25.2067,10.0748,-1.09176,-0.0957681,,
25.2167,10.094,-1.09176,-0.114922,,
25.2267,10.0748,-1.09176,-0.0957681,,
25.2367,10.094,-1.11091,-0.0957681,,
25.2467,10.094,-1.09176,-0.134075,,
25.2567,10.094,-1.11091,-0.114922,,
25.2667,10.094,-1.09176,-0.0957681,,
25.2767,10.094,-1.11091,-0.0766145,,
25.2867,10.094,-1.11091,-0.0957681,,
25.2967,10.094,-1.09176,-0.0766145,,
25.3067,10.094,-1.09176,-0.0574608,,
25.3167,10.094,-1.0726,-0.0383072,,
25.3267,10.0748,-1.0726,-0.0957681,,
25.3368,10.1131,-1.0726,-0.0766145,,
25.3468,10.094,-1.09176,-0.0766145,,
25.3568,10.1131,-1.09176,-0.0957681,,
25.3668,10.094,-1.09176,-0.0766145,,
25.3768,10.094,-1.0726,-0.0957681,,
25.3868,10.094,-1.09176,-0.0766145,,
25.3968,10.094,-1.0726,-0.0574608,,
25.4068,10.0748,-1.09176,-0.0766145,,
25.4168,10.094,-1.0726,-0.0383072,,
25.4268,10.094,-1.09176,-0.0957681,,
25.4368,10.094,-1.09176,-0.0957681,,
25.4468,10.094,-1.0726,-0.0957681,,
25.4568,10.094,-1.09176,-0.0766145,,
25.4668,10.1131,-1.09176,-0.0574608,,
25.4768,10.0748,-1.0726,-0.0383072,,
25.4869,10.094,-1.0726,-0.0766145,,
25.4969,10.094,-1.09176,-0.0766145,,
25.5069,10.0748,-1.05345,-0.0766145,,
25.5169,10.094,-1.05345,-0.0766145,,
25.5269,10.094,-1.09176,-0.0957681,,
25.5369,10.094,-1.05345,-0.114922,,
25.5469,10.094,-1.0726,-0.0766145,,
25.5569,10.094,-1.0726,-0.0766145,,
25.5669,10.1131,-1.0726,-0.248997,,
25.5769,10.094,-1.11091,-0.114922,,
25.5869,10.094,-1.11091,-0.191536,,
25.5969,10.094,-1.13006,-0.172383,,
25.6069,10.094,-1.0726,-0.0957681,,
25.6169,10.1131,-1.0726,-0.114922,,
25.6269,10.094,-1.05345,-0.0957681,,
25.637,10.0748,-1.0726,-0.0766145,,
25.647,10.1131,-1.0343,-0.0957681,,
25.657,10.094,-1.05345,-0.0957681,,
25.667,10.094,-1.0726,-0.114922,,
25.677,10.0748,-1.09176,-0.0957681,,
25.687,10.094,-1.09176,-0.114922,,
25.697,10.094,-1.05345,-0.114922,,